# sleep=0.5, workers=1, exp=14
2,48599040,53936128,53936128,54939648
4,36466688,48197632,52273152,54018048
6,33923072,58531840,58531840,58531840
8,33849344,62685184,62685184,64352256
10,31924224,61992960,72818688,73322496
12,32960512,67493888,68812800,70754304
14,33308672,69627904,75341824,75444224
16,33771520,65634304,65634304,67321856
18,34246656,55578624,63119360,63254528
20,34254848,58130432,59346944,59621376
22,31485952,64827392,81170432,81170432
24,33189888,77721600,80027648,82825216
26,31834112,87343104,88657920,89059328
28,33873920,84787200,89276416,89702400
30,34365440,86683648,89985024,90865664
32,29949952,94470144,94470144,94470144
