# sleep=0.5, workers=2, exp=10
2,31928320,68169728,76623872,77651968
4,29708288,69779456,78139392,79626240
6,33837056,70680576,80535552,82358272
8,28946432,71733248,77012992,82190336
10,34476032,71966720,81534976,84557824
12,34476032,72065024,78065664,81637376
14,29958144,72368128,78659584,82259968
16,33812480,74055680,78434304,84729856
18,34099200,72228864,78327808,82567168
20,35536896,78446592,84008960,86867968
22,29777920,73752576,79036416,84922368
24,33042432,73928704,79896576,83800064
26,34246656,79536128,80363520,85262336
28,33751040,75984896,83152896,86810624
30,33947648,77426688,81145856,83779584
32,33697792,74842112,81395712,83890176
