# sleep=0.5, workers=1, exp=10
2,31260672,53628928,59932672,60444672
4,34787328,58392576,63688704,63688704
6,34365440,57212928,62181376,62754816
8,32178176,59555840,62013440,63975424
10,32280576,57737216,62251008,64057344
12,32497664,57839616,62406656,64249856
14,32440320,58097664,62509056,66576384
16,33058816,59543552,63950848,65888256
18,36409344,58019840,62427136,67268608
20,30015488,59850752,63885312,68288512
22,29511680,61018112,65056768,65896448
24,32022528,58978304,64864256,65953792
26,35753984,60334080,68116480,69787648
28,32583680,60022784,63614976,66842624
30,31461376,62013440,63414272,68911104
32,32313344,60219392,63684608,66957312
