# sleep=0.1, workers=6, exp=10
2,34185216,128626688,130510848,131997696
4,32272384,131317760,132415488,133128192
6,33337344,133808128,134078464,136167424
8,34295808,135835648,137465856,139841536
10,34238464,136122368,137629696,138706944
12,29642752,137261056,139030528,143380480
14,33939456,139427840,140935168,142434304
16,32940032,140161024,141950976,145227776
18,31875072,142360576,146227200,152395776
20,33198080,140214272,147181568,151613440
22,30527488,141459456,148033536,155631616
24,33329152,144470016,148074496,154976256
26,29593600,143552512,147640320,151904256
28,32583680,141275136,148275200,154918912
30,32546816,141156352,152748032,154939392
32,32223232,145694720,155463680,163528704
