# sleep=0.1, workers=1, exp=1
2,33685504,54521856,61419520,61419520
4,33869824,54214656,58757120,61444096
6,33636352,51400704,56520704,60133376
8,32047104,50679808,57212928,62959616
10,29716480,52248576,54566912,58736640
12,34840576,50483200,53641216,59936768
14,33005568,50618368,52006912,58126336
16,33075200,50896896,51830784,56504320
18,34144256,50577408,54546432,55754752
20,29368320,51142656,52301824,55926784
22,32653312,51781632,51855360,55447552
24,34013184,52977664,52977664,55824384
26,30900224,51671040,52465664,55746560
28,31539200,51486720,51892224,55222272
30,33206272,51585024,51785728,55320576
32,32600064,51781632,54771712,55681024
