# sleep=0.1, workers=8, exp=1
2,33001472,134414336,138641408,141500416
4,33591296,137637888,139415552,141160448
6,33345536,138289152,143515648,143515648
8,33329152,140111872,143183872,145125376
10,33951744,142561280,146124800,147644416
12,36237312,142819328,146853888,148451328
14,33751040,142471168,147644416,151781376
16,33812480,145743872,149258240,150958080
18,33951744,143503360,152023040,152023040
20,32899072,145207296,150155264,151904256
22,32604160,142807040,149839872,151797760
24,35774464,142245888,152576000,152940544
26,33738752,146083840,154550272,157081600
28,35942400,148267008,158904320,159903744
30,33398784,144273408,152383488,155664384
32,34054144,143704064,152793088,156545024
