# sleep=0.1, workers=5, exp=10
2,34177024,113569792,115113984,117358592
4,34553856,114925568,115941376,116326400
6,31199232,117178368,118947840,120426496
8,33980416,119164928,120643584,122073088
10,31522816,120197120,121012224,123244544
12,33812480,120168448,125861888,128507904
14,32866304,125022208,125022208,125468672
16,32202752,123523072,124424192,125997056
18,34308096,125267968,128647168,130306048
20,34451456,123793408,128176128,131657728
22,30588928,124780544,129724416,133353472
24,34160640,127918080,132853760,134799360
26,34021376,122429440,133361664,133361664
28,34062336,123162624,132198400,135897088
30,29888512,126042112,130789376,134225920
32,35270656,124387328,131440640,137236480
