# sleep=0.1, workers=7, exp=10
2,34041856,144277504,146042880,149114880
4,34168832,148140032,149188608,153919488
6,33284096,151838720,153444352,153444352
8,33800192,152154112,152887296,157274112
10,31797248,152039424,153325568,155508736
12,36200448,155373568,158126080,162177024
14,31879168,156237824,159404032,162045952
16,34336768,156532736,161783808,164147200
18,32964608,157831168,163033088,166391808
20,36511744,159588352,164687872,167919616
22,23687168,158068736,166469632,173199360
24,24408064,157167616,165670912,171364352
26,32919552,158003200,167460864,172449792
28,33693696,158953472,166928384,172871680
30,34136064,157761536,166232064,174071808
32,31322112,155287552,168476672,172204032
