# sleep=0.1, workers=3, exp=16
2,33783808,109420544,109420544,109420544
4,32956416,123424768,129523712,129523712
6,34656256,142278656,159125504,161902592
8,33939456,155054080,170733568,187899904
10,32931840,113184768,117723136,179654656
12,66359296,194666496,242393088,242393088
14,34115584,165265408,170131456,226934784
16,33447936,284762112,284762112,284762112
18,35389440,292462592,297598976,297598976
20,34537472,309891072,309891072,309891072
22,34009088,232972288,249647104,262500352
24,33013760,111472640,240652288,241057792
26,34177024,135983104,144248832,144248832
28,33566720,154664960,296284160,315133952
30,32993280,106246144,260460544,260460544
32,33026048,188297216,296255488,296255488
