# sleep=0.1, workers=5, exp=1
2,34205696,98684928,100945920,104873984
4,32034816,99352576,103284736,109588480
6,34082816,101388288,102539264,104271872
8,34074624,101339136,103170048,104640512
10,32985088,102678528,104706048,105574400
12,33091584,105033728,105332736,106192896
14,33906688,103272448,108384256,108384256
16,32985088,103333888,107102208,108072960
18,33943552,103948288,107667456,109010944
20,33943552,103903232,108507136,109223936
22,34222080,103690240,108236800,111202304
24,33075200,106074112,109121536,110514176
26,36126720,103251968,110071808,111566848
28,34537472,104247296,110452736,112132096
30,33075200,104587264,109957120,114839552
32,33566720,103747584,108937216,113770496
