2,34.457,49.219,50.863,50.863
4,30.785,46.055,46.918,46.918
6,31.766,48.809,50.227,50.227
8,30.922,52.281,52.281,52.281
10,32.258,48.547,50.344,50.344
12,33.406,54.625,54.625,54.625
14,30.152,52.023,52.023,54.062
16,30.902,51.09,51.117,51.973
18,33.027,54.16,54.16,54.16
20,34.52,50.152,50.969,50.969
22,31.328,50.359,50.41,50.41
24,31.582,52.738,52.879,52.879
26,28.816,47.773,48.48,50.438
28,32.125,47.133,47.16,47.379
30,30.371,53.367,53.367,55.094
32,30.973,46.504,48.402,49.238
